epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,2114.43,0.99748,0.51521,0.93543,0.9969,0.97917,0.99343,0.79486,0.75674,0.34845,0.89578,0.000505168,0.000505168,0.000505168
178,2126.52,0.99515,0.51427,0.93817,0.99928,0.98298,0.99321,0.80048,0.76219,0.34908,0.89435,0.000498566,0.000498566,0.000498566
179,2138.6,0.98991,0.51745,0.93606,0.99991,0.98324,0.99455,0.79737,0.75683,0.34554,0.89276,0.000491965,0.000491965,0.000491965
180,2150.77,1.00373,0.52601,0.93625,0.99931,0.98327,0.99436,0.79761,0.74262,0.33271,0.89347,0.000485364,0.000485364,0.000485364
181,2162.9,1.00277,0.51983,0.93531,0.99842,0.9872,0.99464,0.79552,0.76571,0.33901,0.89836,0.000478762,0.000478762,0.000478762
182,2174.98,0.98044,0.50861,0.92894,0.99762,0.98333,0.99376,0.79419,0.76037,0.34502,0.89786,0.000472161,0.000472161,0.000472161
183,2187.09,0.97738,0.50416,0.92881,0.99831,0.98333,0.99397,0.797,0.75532,0.34158,0.89527,0.00046556,0.00046556,0.00046556
184,2198.9,0.98651,0.50955,0.93083,0.99799,0.98333,0.99451,0.80091,0.75815,0.34212,0.89636,0.000458958,0.000458958,0.000458958
185,2210.8,0.97102,0.50768,0.92709,0.99892,0.98333,0.99374,0.79228,0.76955,0.34779,0.89759,0.000452357,0.000452357,0.000452357
186,2222.64,0.98733,0.50821,0.93357,0.99842,0.98333,0.99407,0.79669,0.77516,0.34565,0.89885,0.000445756,0.000445756,0.000445756
187,2234.6,0.98268,0.50692,0.93179,0.99359,0.9869,0.99436,0.79658,0.76506,0.34276,0.89504,0.000439154,0.000439154,0.000439154
188,2246.42,0.9765,0.50405,0.92954,0.99801,0.98333,0.99459,0.79889,0.76057,0.3412,0.89599,0.000432553,0.000432553,0.000432553
189,2258.27,0.99832,0.51468,0.93426,0.99838,0.98333,0.99451,0.79542,0.7879,0.34394,0.90043,0.000425952,0.000425952,0.000425952
190,2270.19,0.9932,0.51149,0.93283,0.99895,0.98333,0.99475,0.79079,0.77928,0.34132,0.90325,0.000419351,0.000419351,0.000419351
191,2282.06,0.96644,0.50551,0.9274,0.99883,0.98333,0.99436,0.80624,0.73932,0.3411,0.89019,0.000412749,0.000412749,0.000412749
192,2293.95,0.98337,0.5025,0.92544,0.99954,0.97901,0.99432,0.79896,0.74142,0.33934,0.88889,0.000406148,0.000406148,0.000406148
193,2305.83,0.96833,0.50274,0.92418,0.99862,0.98333,0.99428,0.80956,0.74203,0.33577,0.88681,0.000399547,0.000399547,0.000399547
194,2317.73,0.9802,0.50138,0.92633,0.99058,0.98331,0.99423,0.8017,0.76088,0.3386,0.89729,0.000392945,0.000392945,0.000392945
195,2329.66,0.95362,0.49262,0.92222,0.9989,0.9825,0.99425,0.80081,0.74786,0.3423,0.89277,0.000386344,0.000386344,0.000386344
196,2341.41,0.9731,0.50128,0.92159,0.99836,0.98333,0.99429,0.79336,0.75624,0.34589,0.89658,0.000379743,0.000379743,0.000379743
197,2353.31,0.95635,0.49801,0.92412,0.99449,0.97955,0.99409,0.79394,0.76564,0.34736,0.89716,0.000373141,0.000373141,0.000373141
198,2365.31,0.97445,0.50267,0.93012,0.99863,0.98237,0.99381,0.80192,0.7446,0.34052,0.88954,0.00036654,0.00036654,0.00036654
199,2377.16,0.94972,0.49433,0.924,0.99901,0.98293,0.99399,0.7984,0.766,0.3408,0.89832,0.000359939,0.000359939,0.000359939
200,2389.12,0.95909,0.49918,0.92895,0.99837,0.98333,0.99395,0.79793,0.74432,0.33648,0.89211,0.000353337,0.000353337,0.000353337
201,2400.96,0.98041,0.50306,0.9196,0.99892,0.98333,0.99417,0.79703,0.75729,0.33694,0.89297,0.000346736,0.000346736,0.000346736
202,2412.82,0.95385,0.4881,0.92942,0.99751,0.98333,0.99432,0.79375,0.75904,0.3348,0.89339,0.000340135,0.000340135,0.000340135
203,2424.68,0.96423,0.49777,0.92174,0.99793,0.98333,0.99451,0.8015,0.73282,0.324,0.88886,0.000333533,0.000333533,0.000333533
204,2436.54,0.93685,0.4867,0.9245,0.99856,0.98333,0.99447,0.80455,0.74067,0.32608,0.8909,0.000326932,0.000326932,0.000326932
205,2448.44,0.9655,0.49434,0.92116,0.99868,0.98333,0.99451,0.79454,0.77294,0.32948,0.89963,0.000320331,0.000320331,0.000320331
206,2460.29,0.96767,0.49538,0.92003,0.99865,0.98333,0.99463,0.79691,0.75054,0.32691,0.89458,0.000313729,0.000313729,0.000313729
207,2472.12,0.94561,0.48404,0.92293,0.99854,0.98333,0.99463,0.8053,0.75191,0.32649,0.89187,0.000307128,0.000307128,0.000307128
208,2483.97,0.95172,0.48909,0.9252,0.99809,0.98676,0.9946,0.79636,0.76475,0.32988,0.8958,0.000300527,0.000300527,0.000300527
209,2495.92,0.96391,0.49775,0.92508,0.99877,0.98333,0.99471,0.80731,0.72747,0.32013,0.88661,0.000293925,0.000293925,0.000293925
210,2507.82,0.95015,0.48502,0.92231,0.99897,0.98333,0.99451,0.80166,0.74114,0.32285,0.88982,0.000287324,0.000287324,0.000287324
211,2519.62,0.94886,0.49303,0.92782,0.99929,0.98236,0.9944,0.7951,0.75368,0.33171,0.88974,0.000280723,0.000280723,0.000280723
212,2531.49,0.95123,0.48787,0.91986,0.99883,0.98333,0.9944,0.80656,0.71903,0.32537,0.88149,0.000274121,0.000274121,0.000274121
213,2543.31,0.951,0.49672,0.92189,0.99159,0.99583,0.99487,0.80646,0.73029,0.32369,0.88227,0.00026752,0.00026752,0.00026752
214,2555.21,0.92099,0.47514,0.91188,0.99926,0.98333,0.99459,0.8053,0.73557,0.31958,0.88936,0.000260919,0.000260919,0.000260919
215,2567.03,0.94852,0.48684,0.91611,0.99902,0.98333,0.99455,0.79781,0.74027,0.31691,0.89015,0.000254318,0.000254318,0.000254318
216,2578.89,0.96471,0.49593,0.924,0.99903,0.98333,0.9944,0.80362,0.74018,0.3218,0.8892,0.000247716,0.000247716,0.000247716
217,2590.75,0.93302,0.48512,0.91814,0.99893,0.98333,0.99451,0.8072,0.73477,0.31553,0.88854,0.000241115,0.000241115,0.000241115
218,2602.6,0.94509,0.48688,0.91912,0.99924,0.98333,0.99443,0.80901,0.72967,0.323,0.88518,0.000234514,0.000234514,0.000234514
219,2614.55,0.93206,0.48334,0.91483,0.99887,0.98312,0.99443,0.80187,0.72946,0.31916,0.88283,0.000227912,0.000227912,0.000227912
220,2626.73,0.93091,0.47694,0.91254,0.99732,0.97917,0.99431,0.80178,0.72994,0.32406,0.88286,0.000221311,0.000221311,0.000221311
221,2638.63,0.91472,0.47272,0.91076,0.99919,0.98288,0.99443,0.80396,0.74162,0.3247,0.8877,0.00021471,0.00021471,0.00021471
222,2650.5,0.94395,0.48477,0.91511,0.99938,0.98149,0.99435,0.80635,0.7285,0.32008,0.88703,0.000208108,0.000208108,0.000208108
223,2662.34,0.93196,0.48473,0.91225,0.99986,0.9823,0.99443,0.80745,0.72636,0.32297,0.88511,0.000201507,0.000201507,0.000201507
224,2674.17,0.93734,0.47654,0.91859,0.99865,0.98333,0.99448,0.80888,0.73276,0.32276,0.88695,0.000194906,0.000194906,0.000194906
225,2685.99,0.92429,0.48001,0.91905,0.99888,0.98333,0.99455,0.80646,0.73499,0.32551,0.88648,0.000188304,0.000188304,0.000188304
226,2697.84,0.8956,0.46308,0.91386,0.99908,0.98333,0.99448,0.80327,0.7397,0.32346,0.88789,0.000181703,0.000181703,0.000181703
227,2709.71,0.92789,0.47879,0.91059,0.99917,0.98333,0.99448,0.80753,0.73405,0.32148,0.8839,0.000175102,0.000175102,0.000175102
228,2721.53,0.92076,0.47429,0.91543,0.99916,0.98333,0.99439,0.80438,0.73405,0.32152,0.885,0.0001685,0.0001685,0.0001685
229,2733.39,0.9215,0.47914,0.91112,1,0.98108,0.99439,0.80626,0.73565,0.32056,0.88659,0.000161899,0.000161899,0.000161899
230,2745.41,0.91317,0.46898,0.91673,0.99879,0.98325,0.99447,0.80418,0.74388,0.3217,0.88748,0.000155298,0.000155298,0.000155298
231,2757.29,0.90324,0.47434,0.909,0.99943,0.98333,0.99408,0.80377,0.73967,0.32086,0.88657,0.000148696,0.000148696,0.000148696
232,2769.16,0.92836,0.4769,0.91527,0.99959,0.98305,0.99415,0.80629,0.74175,0.32357,0.88774,0.000142095,0.000142095,0.000142095
233,2781.05,0.92614,0.47595,0.91247,0.99979,0.98224,0.99444,0.8066,0.73853,0.3218,0.88542,0.000135494,0.000135494,0.000135494
234,2792.95,0.91627,0.47435,0.91193,0.99829,0.97917,0.99409,0.80766,0.72772,0.31754,0.88366,0.000128892,0.000128892,0.000128892
235,2804.8,0.91419,0.46872,0.90819,0.99924,0.98284,0.99439,0.80311,0.74344,0.31938,0.88739,0.000122291,0.000122291,0.000122291
236,2816.68,0.91782,0.4688,0.90745,0.99944,0.98179,0.99439,0.80313,0.73228,0.31756,0.88555,0.00011569,0.00011569,0.00011569
237,2828.57,0.91912,0.47459,0.90975,0.99885,0.98333,0.99447,0.80126,0.73912,0.32065,0.88557,0.000109088,0.000109088,0.000109088
238,2840.43,0.92907,0.47788,0.91611,0.99855,0.98333,0.99443,0.80387,0.7375,0.318,0.88635,0.000102487,0.000102487,0.000102487
239,2852.28,0.9067,0.46498,0.9132,0.99812,0.98333,0.99447,0.80568,0.74043,0.32018,0.88621,9.58858e-05,9.58858e-05,9.58858e-05
240,2864.11,0.90001,0.45693,0.91015,0.99731,0.98333,0.99447,0.80392,0.73744,0.32024,0.88544,8.92845e-05,8.92845e-05,8.92845e-05
241,2875.56,0.8477,0.42226,0.88502,0.9898,0.98333,0.99341,0.80339,0.73606,0.32565,0.88546,8.26832e-05,8.26832e-05,8.26832e-05
242,2886.82,0.84316,0.42035,0.88363,0.99003,0.98333,0.99369,0.80218,0.73481,0.32305,0.88633,7.60819e-05,7.60819e-05,7.60819e-05
243,2898.11,0.83973,0.41745,0.88232,0.98951,0.98333,0.99368,0.80362,0.73548,0.32154,0.88585,6.94806e-05,6.94806e-05,6.94806e-05
244,2909.34,0.82688,0.41145,0.88048,0.98929,0.98333,0.99351,0.80353,0.73133,0.3214,0.88596,6.28792e-05,6.28792e-05,6.28792e-05
245,2920.55,0.83265,0.41373,0.88378,0.98901,0.98333,0.99358,0.80218,0.73278,0.32286,0.88598,5.62779e-05,5.62779e-05,5.62779e-05
246,2931.89,0.83893,0.41738,0.88603,0.98945,0.98333,0.99373,0.80338,0.72534,0.31917,0.88458,4.96766e-05,4.96766e-05,4.96766e-05
247,2943.14,0.81903,0.40852,0.88209,0.98953,0.98333,0.99356,0.80529,0.72409,0.32151,0.88456,4.30753e-05,4.30753e-05,4.30753e-05
248,2954.4,0.82666,0.41377,0.88673,0.98967,0.98333,0.9935,0.80188,0.72421,0.32329,0.8841,3.6474e-05,3.6474e-05,3.6474e-05
249,2965.65,0.83032,0.41312,0.87909,0.99969,0.97735,0.99321,0.80419,0.7289,0.32172,0.88459,2.98726e-05,2.98726e-05,2.98726e-05
250,2976.92,0.81574,0.40673,0.8743,0.9996,0.9775,0.99365,0.80234,0.72979,0.32148,0.88496,2.32713e-05,2.32713e-05,2.32713e-05
